phase,condition,method,repeat,seed,fold,preprocess,variant,classifier,OA,macro_F1,kappa
2,TG,SG1,2,42,2.000000,SG1,A2_noPostSNV,svm,0.625000,0.555556,0.538462
2,TG,SG1,2,42,2.000000,SG1,A2_noPostSNV,rbf_svm,0.625000,0.566667,0.555556
2,TG,EMSC,2,42,2.000000,EMSC,A2_noPostSNV,svm,0.750000,0.666667,0.698113
2,TG,EMSC,2,42,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.750000,0.694444,0.698113
2,TG,Detrend,2,42,2.000000,Detrend,A2_noPostSNV,svm,0.750000,0.694444,0.692308
2,TG,Detrend,2,42,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.750000,0.694444,0.698113
2,TG,USP,3,42,3.000000,none,A_postSNV,svm,0.750000,0.722222,0.703704
2,TG,USP,3,42,3.000000,none,A_postSNV,rbf_svm,0.500000,0.483333,0.396226
2,TG,SNV,3,42,3.000000,SNV,A2_noPostSNV,svm,0.750000,0.750000,0.703704
2,TG,SNV,3,42,3.000000,SNV,A2_noPostSNV,rbf_svm,0.625000,0.677778,0.563636
2,TG,SG1,3,42,3.000000,SG1,A2_noPostSNV,svm,0.625000,0.611111,0.563636
2,TG,SG1,3,42,3.000000,SG1,A2_noPostSNV,rbf_svm,0.500000,0.511111,0.428571
2,TG,EMSC,3,42,3.000000,EMSC,A2_noPostSNV,svm,0.750000,0.722222,0.703704
2,TG,EMSC,3,42,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.750000,0.777778,0.692308
2,TG,Detrend,3,42,3.000000,Detrend,A2_noPostSNV,svm,0.750000,0.750000,0.703704
2,TG,Detrend,3,42,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.625000,0.677778,0.563636
2,TG,USP,4,42,4.000000,none,A_postSNV,svm,0.875000,0.777778,0.846154
2,TG,USP,4,42,4.000000,none,A_postSNV,rbf_svm,0.875000,0.777778,0.846154
2,TG,SNV,4,42,4.000000,SNV,A2_noPostSNV,svm,0.625000,0.555556,0.547170
2,TG,SNV,4,42,4.000000,SNV,A2_noPostSNV,rbf_svm,0.750000,0.750000,0.692308
2,TG,SG1,4,42,4.000000,SG1,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,TG,SG1,4,42,4.000000,SG1,A2_noPostSNV,rbf_svm,0.750000,0.577778,0.686275
2,TG,EMSC,4,42,4.000000,EMSC,A2_noPostSNV,svm,0.750000,0.722222,0.698113
2,TG,EMSC,4,42,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.875000,0.800000,0.843137
2,TG,Detrend,4,42,4.000000,Detrend,A2_noPostSNV,svm,0.625000,0.500000,0.547170
2,TG,Detrend,4,42,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.750000,0.611111,0.680000
2,TG,USP,5,43,0.000000,none,A_postSNV,svm,0.777778,0.600000,0.718750
2,TG,USP,5,43,0.000000,none,A_postSNV,rbf_svm,0.666667,0.494444,0.590909
2,TG,SNV,5,43,0.000000,SNV,A2_noPostSNV,svm,0.777778,0.688889,0.727273
2,TG,SNV,5,43,0.000000,SNV,A2_noPostSNV,rbf_svm,0.777778,0.688889,0.727273
2,TG,SG1,5,43,0.000000,SG1,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,TG,SG1,5,43,0.000000,SG1,A2_noPostSNV,rbf_svm,0.777778,0.805556,0.735294
2,TG,EMSC,5,43,0.000000,EMSC,A2_noPostSNV,svm,0.777778,0.688889,0.727273
2,TG,EMSC,5,43,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.777778,0.722222,0.723077
2,TG,Detrend,5,43,0.000000,Detrend,A2_noPostSNV,svm,0.777778,0.688889,0.727273
2,TG,Detrend,5,43,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.666667,0.611111,0.597015
2,TG,USP,6,43,1.000000,none,A_postSNV,svm,0.888889,0.888889,0.865672
2,TG,USP,6,43,1.000000,none,A_postSNV,rbf_svm,0.888889,0.888889,0.865672
2,TG,SNV,6,43,1.000000,SNV,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,TG,SNV,6,43,1.000000,SNV,A2_noPostSNV,rbf_svm,0.888889,0.888889,0.865672
2,TG,SG1,6,43,1.000000,SG1,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,TG,SG1,6,43,1.000000,SG1,A2_noPostSNV,rbf_svm,0.888889,0.888889,0.865672
2,TG,EMSC,6,43,1.000000,EMSC,A2_noPostSNV,svm,0.777778,0.688889,0.727273
2,TG,EMSC,6,43,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.888889,0.888889,0.865672
2,TG,Detrend,6,43,1.000000,Detrend,A2_noPostSNV,svm,0.777778,0.688889,0.727273
2,TG,Detrend,6,43,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.666667,0.611111,0.590909
2,TG,USP,7,43,2.000000,none,A_postSNV,svm,0.625000,0.583333,0.538462
2,TG,USP,7,43,2.000000,none,A_postSNV,rbf_svm,0.375000,0.269841,0.259259
2,TG,SNV,7,43,2.000000,SNV,A2_noPostSNV,svm,0.625000,0.522222,0.538462
2,TG,SNV,7,43,2.000000,SNV,A2_noPostSNV,rbf_svm,0.500000,0.361111,0.346939
2,TG,SG1,7,43,2.000000,SG1,A2_noPostSNV,svm,0.500000,0.373016,0.360000
2,TG,SG1,7,43,2.000000,SG1,A2_noPostSNV,rbf_svm,0.375000,0.185185,0.166667
2,TG,EMSC,7,43,2.000000,EMSC,A2_noPostSNV,svm,0.500000,0.300000,0.372549
2,TG,EMSC,7,43,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.500000,0.361111,0.346939
2,TG,Detrend,7,43,2.000000,Detrend,A2_noPostSNV,svm,0.625000,0.500000,0.529412
2,TG,Detrend,7,43,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.375000,0.185185,0.166667
2,TG,USP,8,43,3.000000,none,A_postSNV,svm,0.750000,0.722222,0.703704
2,TG,USP,8,43,3.000000,none,A_postSNV,rbf_svm,0.875000,0.911111,0.846154
2,TG,SNV,8,43,3.000000,SNV,A2_noPostSNV,svm,0.750000,0.722222,0.703704
2,TG,SNV,8,43,3.000000,SNV,A2_noPostSNV,rbf_svm,0.750000,0.750000,0.703704
2,TG,SG1,8,43,3.000000,SG1,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,TG,SG1,8,43,3.000000,SG1,A2_noPostSNV,rbf_svm,0.875000,0.888889,0.849057
2,TG,EMSC,8,43,3.000000,EMSC,A2_noPostSNV,svm,0.875000,0.888889,0.849057
2,TG,EMSC,8,43,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.750000,0.750000,0.703704
2,TG,Detrend,8,43,3.000000,Detrend,A2_noPostSNV,svm,0.875000,0.888889,0.849057
2,TG,Detrend,8,43,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.750000,0.777778,0.703704
2,TG,USP,9,43,4.000000,none,A_postSNV,svm,0.875000,0.888889,0.849057
2,TG,USP,9,43,4.000000,none,A_postSNV,rbf_svm,0.750000,0.744444,0.698113
2,TG,SNV,9,43,4.000000,SNV,A2_noPostSNV,svm,0.875000,0.911111,0.846154
2,TG,SNV,9,43,4.000000,SNV,A2_noPostSNV,rbf_svm,0.875000,0.911111,0.846154
2,TG,SG1,9,43,4.000000,SG1,A2_noPostSNV,svm,0.750000,0.722222,0.698113
2,TG,SG1,9,43,4.000000,SG1,A2_noPostSNV,rbf_svm,0.875000,0.888889,0.849057
2,TG,EMSC,9,43,4.000000,EMSC,A2_noPostSNV,svm,0.875000,0.888889,0.849057
2,TG,EMSC,9,43,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.750000,0.744444,0.698113
2,TG,Detrend,9,43,4.000000,Detrend,A2_noPostSNV,svm,0.875000,0.888889,0.849057
2,TG,Detrend,9,43,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.875000,0.888889,0.849057
2,TG,USP,10,44,0.000000,none,A_postSNV,svm,0.888889,0.911111,0.863636
2,TG,USP,10,44,0.000000,none,A_postSNV,rbf_svm,0.666667,0.638889,0.608696
2,TG,SNV,10,44,0.000000,SNV,A2_noPostSNV,svm,0.777778,0.722222,0.723077
2,TG,SNV,10,44,0.000000,SNV,A2_noPostSNV,rbf_svm,0.777778,0.722222,0.723077
2,TG,SG1,10,44,0.000000,SG1,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,TG,SG1,10,44,0.000000,SG1,A2_noPostSNV,rbf_svm,0.888889,0.911111,0.863636
2,TG,EMSC,10,44,0.000000,EMSC,A2_noPostSNV,svm,0.777778,0.722222,0.723077
2,TG,EMSC,10,44,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.777778,0.722222,0.723077
2,TG,Detrend,10,44,0.000000,Detrend,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,TG,Detrend,10,44,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.666667,0.539683,0.578125
2,TG,USP,11,44,1.000000,none,A_postSNV,svm,0.888889,0.800000,0.861538
2,TG,USP,11,44,1.000000,none,A_postSNV,rbf_svm,0.888889,0.777778,0.863636
2,TG,SNV,11,44,1.000000,SNV,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,TG,SNV,11,44,1.000000,SNV,A2_noPostSNV,rbf_svm,0.888889,0.888889,0.865672
2,TG,SG1,11,44,1.000000,SG1,A2_noPostSNV,svm,0.777778,0.800000,0.731343
2,TG,SG1,11,44,1.000000,SG1,A2_noPostSNV,rbf_svm,0.888889,0.888889,0.865672
2,TG,EMSC,11,44,1.000000,EMSC,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,TG,EMSC,11,44,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.888889,0.888889,0.865672
2,TG,Detrend,11,44,1.000000,Detrend,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,TG,Detrend,11,44,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.888889,0.888889,0.865672
2,TG,USP,12,44,2.000000,none,A_postSNV,svm,0.500000,0.388889,0.396226
2,TG,USP,12,44,2.000000,none,A_postSNV,rbf_svm,0.375000,0.277778,0.272727
2,TG,SNV,12,44,2.000000,SNV,A2_noPostSNV,svm,0.625000,0.522222,0.538462
2,TG,SNV,12,44,2.000000,SNV,A2_noPostSNV,rbf_svm,0.375000,0.325397,0.272727
2,TG,SG1,12,44,2.000000,SG1,A2_noPostSNV,svm,0.500000,0.555556,0.396226
2,TG,SG1,12,44,2.000000,SG1,A2_noPostSNV,rbf_svm,0.500000,0.500000,0.418182
2,TG,EMSC,12,44,2.000000,EMSC,A2_noPostSNV,svm,0.500000,0.611111,0.396226
2,TG,EMSC,12,44,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.375000,0.325397,0.272727
2,TG,Detrend,12,44,2.000000,Detrend,A2_noPostSNV,svm,0.500000,0.555556,0.396226
2,TG,Detrend,12,44,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.500000,0.500000,0.418182
2,TG,USP,13,44,3.000000,none,A_postSNV,svm,0.875000,0.777778,0.846154
2,TG,USP,13,44,3.000000,none,A_postSNV,rbf_svm,0.625000,0.595238,0.529412
2,TG,SNV,13,44,3.000000,SNV,A2_noPostSNV,svm,0.625000,0.583333,0.555556
2,TG,SNV,13,44,3.000000,SNV,A2_noPostSNV,rbf_svm,0.500000,0.444444,0.407407
2,TG,SG1,13,44,3.000000,SG1,A2_noPostSNV,svm,0.625000,0.583333,0.555556
2,TG,SG1,13,44,3.000000,SG1,A2_noPostSNV,rbf_svm,0.500000,0.400000,0.384615
2,TG,EMSC,13,44,3.000000,EMSC,A2_noPostSNV,svm,0.625000,0.583333,0.555556
2,TG,EMSC,13,44,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.625000,0.583333,0.555556
2,TG,Detrend,13,44,3.000000,Detrend,A2_noPostSNV,svm,0.625000,0.583333,0.555556
2,TG,Detrend,13,44,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.625000,0.583333,0.547170
2,TG,USP,14,44,4.000000,none,A_postSNV,svm,1.000000,1.000000,1.000000
2,TG,USP,14,44,4.000000,none,A_postSNV,rbf_svm,1.000000,1.000000,1.000000
2,TG,SNV,14,44,4.000000,SNV,A2_noPostSNV,svm,0.750000,0.805556,0.698113
2,TG,SNV,14,44,4.000000,SNV,A2_noPostSNV,rbf_svm,0.750000,0.805556,0.703704
2,TG,SG1,14,44,4.000000,SG1,A2_noPostSNV,svm,0.750000,0.750000,0.703704
2,TG,SG1,14,44,4.000000,SG1,A2_noPostSNV,rbf_svm,0.625000,0.677778,0.563636
2,TG,EMSC,14,44,4.000000,EMSC,A2_noPostSNV,svm,0.875000,0.888889,0.849057
2,TG,EMSC,14,44,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.750000,0.805556,0.703704
2,TG,Detrend,14,44,4.000000,Detrend,A2_noPostSNV,svm,0.750000,0.750000,0.703704
2,TG,Detrend,14,44,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.625000,0.677778,0.563636
2,TG,USP,15,45,0.000000,none,A_postSNV,svm,1.000000,1.000000,1.000000
2,TG,USP,15,45,0.000000,none,A_postSNV,rbf_svm,1.000000,1.000000,1.000000
2,TG,SNV,15,45,0.000000,SNV,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,TG,SNV,15,45,0.000000,SNV,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,TG,SG1,15,45,0.000000,SG1,A2_noPostSNV,svm,0.777778,0.750000,0.735294
2,TG,SG1,15,45,0.000000,SG1,A2_noPostSNV,rbf_svm,0.777778,0.777778,0.727273
2,TG,EMSC,15,45,0.000000,EMSC,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,TG,EMSC,15,45,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.888889,0.911111,0.863636
2,TG,Detrend,15,45,0.000000,Detrend,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,TG,Detrend,15,45,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.777778,0.777778,0.727273
2,TG,USP,16,45,1.000000,none,A_postSNV,svm,0.777778,0.750000,0.735294
2,TG,USP,16,45,1.000000,none,A_postSNV,rbf_svm,0.333333,0.333333,0.228571
2,TG,SNV,16,45,1.000000,SNV,A2_noPostSNV,svm,0.777778,0.716667,0.723077
2,TG,SNV,16,45,1.000000,SNV,A2_noPostSNV,rbf_svm,0.777778,0.722222,0.723077
2,TG,SG1,16,45,1.000000,SG1,A2_noPostSNV,svm,0.777778,0.688889,0.727273
2,TG,SG1,16,45,1.000000,SG1,A2_noPostSNV,rbf_svm,0.555556,0.444444,0.470588
2,TG,EMSC,16,45,1.000000,EMSC,A2_noPostSNV,svm,0.777778,0.666667,0.731343
2,TG,EMSC,16,45,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.777778,0.722222,0.723077
2,TG,Detrend,16,45,1.000000,Detrend,A2_noPostSNV,svm,0.777778,0.666667,0.731343
2,TG,Detrend,16,45,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.777778,0.694444,0.731343
2,TG,USP,17,45,2.000000,none,A_postSNV,svm,0.625000,0.500000,0.555556
2,TG,USP,17,45,2.000000,none,A_postSNV,rbf_svm,0.750000,0.722222,0.703704
2,TG,SNV,17,45,2.000000,SNV,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,TG,SNV,17,45,2.000000,SNV,A2_noPostSNV,rbf_svm,0.500000,0.400000,0.407407
2,TG,SG1,17,45,2.000000,SG1,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,TG,SG1,17,45,2.000000,SG1,A2_noPostSNV,rbf_svm,0.625000,0.583333,0.555556
2,TG,EMSC,17,45,2.000000,EMSC,A2_noPostSNV,svm,0.750000,0.577778,0.686275
2,TG,EMSC,17,45,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.625000,0.511111,0.547170
2,TG,Detrend,17,45,2.000000,Detrend,A2_noPostSNV,svm,0.625000,0.527778,0.538462
2,TG,Detrend,17,45,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.500000,0.400000,0.407407
2,TG,USP,18,45,3.000000,none,A_postSNV,svm,0.750000,0.583333,0.692308
2,TG,USP,18,45,3.000000,none,A_postSNV,rbf_svm,0.625000,0.388889,0.520000
2,TG,SNV,18,45,3.000000,SNV,A2_noPostSNV,svm,0.500000,0.416667,0.396226
2,TG,SNV,18,45,3.000000,SNV,A2_noPostSNV,rbf_svm,0.625000,0.500000,0.529412
2,TG,SG1,18,45,3.000000,SG1,A2_noPostSNV,svm,0.625000,0.466667,0.538462
2,TG,SG1,18,45,3.000000,SG1,A2_noPostSNV,rbf_svm,0.625000,0.511111,0.547170
2,TG,EMSC,18,45,3.000000,EMSC,A2_noPostSNV,svm,0.625000,0.472222,0.538462
2,TG,EMSC,18,45,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.625000,0.472222,0.547170
2,TG,Detrend,18,45,3.000000,Detrend,A2_noPostSNV,svm,0.625000,0.466667,0.538462
2,TG,Detrend,18,45,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.625000,0.555556,0.547170
2,TG,USP,19,45,4.000000,none,A_postSNV,svm,0.750000,0.666667,0.698113
2,TG,USP,19,45,4.000000,none,A_postSNV,rbf_svm,0.500000,0.444444,0.407407
2,TG,SNV,19,45,4.000000,SNV,A2_noPostSNV,svm,0.750000,0.688889,0.692308
2,TG,SNV,19,45,4.000000,SNV,A2_noPostSNV,rbf_svm,0.750000,0.722222,0.686275
2,TG,SG1,19,45,4.000000,SG1,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,TG,SG1,19,45,4.000000,SG1,A2_noPostSNV,rbf_svm,0.625000,0.511111,0.547170
2,TG,EMSC,19,45,4.000000,EMSC,A2_noPostSNV,svm,0.750000,0.722222,0.698113
2,TG,EMSC,19,45,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.750000,0.722222,0.686275
2,TG,Detrend,19,45,4.000000,Detrend,A2_noPostSNV,svm,0.625000,0.494444,0.529412
2,TG,Detrend,19,45,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.625000,0.511111,0.547170
2,TG,USP,20,46,0.000000,none,A_postSNV,svm,1.000000,1.000000,1.000000
2,TG,USP,20,46,0.000000,none,A_postSNV,rbf_svm,0.666667,0.622222,0.602941
2,TG,SNV,20,46,0.000000,SNV,A2_noPostSNV,svm,0.888889,0.800000,0.861538
2,TG,SNV,20,46,0.000000,SNV,A2_noPostSNV,rbf_svm,0.666667,0.555556,0.584615
2,TG,SG1,20,46,0.000000,SG1,A2_noPostSNV,svm,0.777778,0.694444,0.731343
2,TG,SG1,20,46,0.000000,SG1,A2_noPostSNV,rbf_svm,0.777778,0.722222,0.723077
2,TG,EMSC,20,46,0.000000,EMSC,A2_noPostSNV,svm,0.888889,0.800000,0.861538
2,TG,EMSC,20,46,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.777778,0.722222,0.723077
2,TG,Detrend,20,46,0.000000,Detrend,A2_noPostSNV,svm,0.888889,0.800000,0.861538
2,TG,Detrend,20,46,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.777778,0.722222,0.723077
2,TG,USP,21,46,1.000000,none,A_postSNV,svm,0.777778,0.722222,0.731343
2,TG,USP,21,46,1.000000,none,A_postSNV,rbf_svm,0.555556,0.500000,0.470588
2,TG,SNV,21,46,1.000000,SNV,A2_noPostSNV,svm,0.666667,0.583333,0.602941
2,TG,SNV,21,46,1.000000,SNV,A2_noPostSNV,rbf_svm,0.666667,0.622222,0.602941
2,TG,SG1,21,46,1.000000,SG1,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,TG,SG1,21,46,1.000000,SG1,A2_noPostSNV,rbf_svm,0.666667,0.638889,0.602941
2,TG,EMSC,21,46,1.000000,EMSC,A2_noPostSNV,svm,0.666667,0.638889,0.602941
2,TG,EMSC,21,46,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.666667,0.677778,0.590909
2,TG,Detrend,21,46,1.000000,Detrend,A2_noPostSNV,svm,0.666667,0.611111,0.602941
2,TG,Detrend,21,46,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.666667,0.638889,0.602941
2,TG,USP,22,46,2.000000,none,A_postSNV,svm,0.750000,0.750000,0.703704
2,TG,USP,22,46,2.000000,none,A_postSNV,rbf_svm,0.750000,0.805556,0.703704
2,TG,SNV,22,46,2.000000,SNV,A2_noPostSNV,svm,0.750000,0.688889,0.692308
2,TG,SNV,22,46,2.000000,SNV,A2_noPostSNV,rbf_svm,0.625000,0.622222,0.555556
2,TG,SG1,22,46,2.000000,SG1,A2_noPostSNV,svm,0.500000,0.527778,0.396226
2,TG,SG1,22,46,2.000000,SG1,A2_noPostSNV,rbf_svm,0.500000,0.500000,0.418182
2,TG,EMSC,22,46,2.000000,EMSC,A2_noPostSNV,svm,0.500000,0.472222,0.407407
2,TG,EMSC,22,46,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.500000,0.500000,0.418182
2,TG,Detrend,22,46,2.000000,Detrend,A2_noPostSNV,svm,0.500000,0.472222,0.407407
2,TG,Detrend,22,46,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.500000,0.500000,0.418182
2,TG,USP,23,46,3.000000,none,A_postSNV,svm,1.000000,1.000000,1.000000
2,TG,USP,23,46,3.000000,none,A_postSNV,rbf_svm,0.750000,0.600000,0.680000
2,TG,SNV,23,46,3.000000,SNV,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,TG,SNV,23,46,3.000000,SNV,A2_noPostSNV,rbf_svm,0.875000,0.800000,0.843137
2,TG,SG1,23,46,3.000000,SG1,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,TG,SG1,23,46,3.000000,SG1,A2_noPostSNV,rbf_svm,0.875000,0.777778,0.846154
2,TG,EMSC,23,46,3.000000,EMSC,A2_noPostSNV,svm,0.875000,0.800000,0.843137
2,TG,EMSC,23,46,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.875000,0.800000,0.843137
2,TG,Detrend,23,46,3.000000,Detrend,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,TG,Detrend,23,46,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.625000,0.566667,0.555556
2,TG,USP,24,46,4.000000,none,A_postSNV,svm,0.875000,0.777778,0.846154
2,TG,USP,24,46,4.000000,none,A_postSNV,rbf_svm,0.875000,0.800000,0.843137
2,TG,SNV,24,46,4.000000,SNV,A2_noPostSNV,svm,0.625000,0.500000,0.555556
2,TG,SNV,24,46,4.000000,SNV,A2_noPostSNV,rbf_svm,0.625000,0.527778,0.555556
2,TG,SG1,24,46,4.000000,SG1,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,TG,SG1,24,46,4.000000,SG1,A2_noPostSNV,rbf_svm,0.750000,0.722222,0.698113
2,TG,EMSC,24,46,4.000000,EMSC,A2_noPostSNV,svm,0.750000,0.666667,0.698113
2,TG,EMSC,24,46,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.625000,0.527778,0.555556
2,TG,Detrend,24,46,4.000000,Detrend,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,TG,Detrend,24,46,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.750000,0.722222,0.698113
2,C,USP,0,42,0.000000,none,A_postSNV,svm,0.444444,0.311111,0.338235
2,C,USP,0,42,0.000000,none,A_postSNV,rbf_svm,0.222222,0.125000,0.100000
2,C,SNV,0,42,0.000000,SNV,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,C,SNV,0,42,0.000000,SNV,A2_noPostSNV,rbf_svm,0.666667,0.666667,0.597015
2,C,SG1,0,42,0.000000,SG1,A2_noPostSNV,svm,0.777778,0.744444,0.731343
2,C,SG1,0,42,0.000000,SG1,A2_noPostSNV,rbf_svm,0.777778,0.777778,0.727273
2,C,EMSC,0,42,0.000000,EMSC,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,C,EMSC,0,42,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.777778,0.777778,0.727273
2,C,Detrend,0,42,0.000000,Detrend,A2_noPostSNV,svm,0.777778,0.744444,0.731343
2,C,Detrend,0,42,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.777778,0.744444,0.731343
2,C,USP,1,42,1.000000,none,A_postSNV,svm,0.888889,0.911111,0.863636
2,C,USP,1,42,1.000000,none,A_postSNV,rbf_svm,0.666667,0.583333,0.602941
2,C,SNV,1,42,1.000000,SNV,A2_noPostSNV,svm,0.888889,0.911111,0.863636
2,C,SNV,1,42,1.000000,SNV,A2_noPostSNV,rbf_svm,0.777778,0.694444,0.731343
2,C,SG1,1,42,1.000000,SG1,A2_noPostSNV,svm,0.777778,0.716667,0.723077
2,C,SG1,1,42,1.000000,SG1,A2_noPostSNV,rbf_svm,0.777778,0.694444,0.731343
2,C,EMSC,1,42,1.000000,EMSC,A2_noPostSNV,svm,0.666667,0.494444,0.584615
2,C,EMSC,1,42,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.777778,0.694444,0.731343
2,C,Detrend,1,42,1.000000,Detrend,A2_noPostSNV,svm,0.555556,0.466667,0.437500
2,C,Detrend,1,42,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.777778,0.694444,0.731343
2,C,USP,2,42,2.000000,none,A_postSNV,svm,1.000000,1.000000,1.000000
2,C,USP,2,42,2.000000,none,A_postSNV,rbf_svm,0.875000,0.777778,0.846154
2,C,SNV,2,42,2.000000,SNV,A2_noPostSNV,svm,0.875000,0.888889,0.849057
2,C,SNV,2,42,2.000000,SNV,A2_noPostSNV,rbf_svm,0.500000,0.500000,0.418182
2,C,SG1,2,42,2.000000,SG1,A2_noPostSNV,svm,0.750000,0.688889,0.692308
2,C,SG1,2,42,2.000000,SG1,A2_noPostSNV,rbf_svm,0.500000,0.500000,0.418182
2,C,EMSC,2,42,2.000000,EMSC,A2_noPostSNV,svm,0.750000,0.694444,0.698113
2,C,EMSC,2,42,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.625000,0.622222,0.555556
2,C,Detrend,2,42,2.000000,Detrend,A2_noPostSNV,svm,0.750000,0.744444,0.698113
2,C,Detrend,2,42,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.375000,0.380952,0.285714
2,C,USP,3,42,3.000000,none,A_postSNV,svm,0.750000,0.688889,0.692308
2,C,USP,3,42,3.000000,none,A_postSNV,rbf_svm,0.625000,0.583333,0.547170
2,C,SNV,3,42,3.000000,SNV,A2_noPostSNV,svm,0.750000,0.805556,0.703704
2,C,SNV,3,42,3.000000,SNV,A2_noPostSNV,rbf_svm,0.500000,0.500000,0.418182
2,C,SG1,3,42,3.000000,SG1,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,C,SG1,3,42,3.000000,SG1,A2_noPostSNV,rbf_svm,0.500000,0.416667,0.360000
2,C,EMSC,3,42,3.000000,EMSC,A2_noPostSNV,svm,0.625000,0.694444,0.555556
2,C,EMSC,3,42,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.500000,0.511111,0.407407
2,C,Detrend,3,42,3.000000,Detrend,A2_noPostSNV,svm,0.500000,0.511111,0.384615
2,C,Detrend,3,42,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.375000,0.316667,0.245283
2,C,USP,4,42,4.000000,none,A_postSNV,svm,0.750000,0.722222,0.703704
2,C,USP,4,42,4.000000,none,A_postSNV,rbf_svm,0.750000,0.805556,0.698113
2,C,SNV,4,42,4.000000,SNV,A2_noPostSNV,svm,0.750000,0.722222,0.703704
2,C,SNV,4,42,4.000000,SNV,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,C,SG1,4,42,4.000000,SG1,A2_noPostSNV,svm,0.875000,0.888889,0.849057
